12:35:19,33.586916832305654,-101.87555549002988
12:35:19,33.58628493206687,-101.87558158337382
12:35:19,33.58615979539988,-101.87501505001914
12:35:19,33.58633683574438,-101.87435843343815
12:35:19,33.586026441617044,-101.8746209154845
12:35:19,33.585050947119534,-101.87496217540402
12:35:19,33.58602291342911,-101.87516507201266
12:35:19,33.58693268732792,-101.87534518671809
12:35:19,33.586903559857724,-101.87559065572958
12:35:19,33.587842879595875,-101.87657006487616
12:35:19,33.58857463457185,-101.87732762558166
12:35:19,33.58891323564026,-101.87736842640564
12:35:19,33.58840839088568,-101.87768340682348
12:35:19,33.5886325608344,-101.87767640499794
12:35:19,33.58823311766493,-101.87826913082752
12:35:19,33.58779659528505,-101.87900417530864
12:35:19,33.58803616304715,-101.87845280885546
12:35:19,33.58858209536703,-101.87921338213022
12:35:19,33.58933954361554,-101.87860306536193
12:35:19,33.58935220533102,-101.87939925219447
12:35:19,33.589742013517785,-101.87986139598087
12:35:19,33.589712593982675,-101.88070774364007
12:35:19,33.58975978216001,-101.88059900899972
12:35:19,33.59026971138435,-101.8801633041075
12:35:19,33.590559422781595,-101.87959232922641
12:35:19,33.59084316429815,-101.87953628112884
12:35:19,33.58985261531108,-101.88004000888645
12:35:19,33.58964867668383,-101.88039748285699
12:35:19,33.590365333542124,-101.87986861214364
12:35:19,33.589472621892035,-101.87991871327873
12:35:19,33.58916591075595,-101.8798998456718
12:35:19,33.58824024706001,-101.8803234299301
12:35:19,33.588641929737165,-101.87949320044669
12:35:19,33.588588708933386,-101.8793060602201
12:35:19,33.58849797442661,-101.87837624790107
12:35:19,33.58877902528792,-101.87882160620231
12:35:19,33.588920114815124,-101.87824642860917
12:35:19,33.58824110397814,-101.87837452388565
12:35:19,33.58900356580249,-101.8782686525866
12:35:19,33.588945343276,-101.87736446677665
12:35:19,33.58843028607934,-101.8777715966241
12:35:19,33.587899133045994,-101.87719894694315
12:35:19,33.5887287053328,-101.87711989323068
12:35:19,33.589440478824464,-101.87710662879616
12:35:19,33.58872314145798,-101.8766079715051
12:35:19,33.58838709716776,-101.87692431349836
12:35:19,33.58770899863376,-101.87629186935374
12:35:19,33.588157520500815,-101.87698119173206
12:35:19,33.588257707533934,-101.87710502443467
12:35:19,33.58905157922592,-101.8767021824443
12:35:19,33.5899078193572,-101.87622190674377
12:35:19,33.58951585599158,-101.87652359039065
12:35:19,33.58884391744748,-101.87701458051826
12:35:19,33.58802295194763,-101.87604243327358
12:35:19,33.58798554914823,-101.87587149408823
12:35:19,33.58775979973987,-101.87626520411206
12:35:19,33.58728533041283,-101.87614959895296
12:35:19,33.58670770635809,-101.87708745542888
12:35:19,33.58658013381421,-101.87629652263936
12:35:19,33.58730197261392,-101.87654900642106
12:35:19,33.58634799943179,-101.87620940075755
12:35:19,33.58680611638657,-101.87643575152254
12:35:19,33.58655117575034,-101.8756562653418
12:35:19,33.58610548434721,-101.87546106136955
12:35:19,33.585962579681215,-101.87527533986491
12:35:19,33.58662177057306,-101.87495540324451
12:35:19,33.586322626284485,-101.87561680100978
12:35:19,33.58659431599361,-101.87632055874262
12:35:19,33.585853769610985,-101.87686439868605
12:35:19,33.58682006290809,-101.87640188782397
12:35:19,33.58703628416856,-101.87602884288302
12:35:19,33.58617909758493,-101.87559963645373
12:35:19,33.585801972709476,-101.87577517541627
12:35:19,33.58545947956484,-101.87613659624553
12:35:19,33.584937472106084,-101.8752724175704
12:35:19,33.58583329100843,-101.87566595711417
12:35:19,33.58590893691604,-101.87580486313534
12:35:19,33.58664269323602,-101.87591600978621
12:35:19,33.586403268956026,-101.875423365914
12:35:19,33.58689896452079,-101.87626645240226
12:35:19,33.586841646416616,-101.87660280544435
12:35:19,33.58685685549821,-101.87664293254451
12:35:19,33.585874803861564,-101.87582161470749
12:35:19,33.58524043715781,-101.87553462437212
12:35:19,33.585221187862075,-101.87501169398752
12:35:19,33.58535848434563,-101.87459655173242
12:35:19,33.58498875134356,-101.87478229692334
12:35:19,33.58588422984069,-101.87491903882648
12:35:19,33.585867202664495,-101.8740907624988
12:35:19,33.58673539940443,-101.8741316192474
12:35:19,33.58603970198785,-101.8745175238586
12:35:19,33.58625429379283,-101.87455820878806
12:35:19,33.58640737161247,-101.87525165558203
12:35:19,33.58614571540943,-101.87492194870745
12:35:19,33.58536604357163,-101.8756039103021
12:35:19,33.58565670075667,-101.87597924067437
12:35:19,33.5862135427419,-101.87571240892898
12:35:19,33.58697972165309,-101.87534396985428
12:35:19,33.58662511891802,-101.87577894807616
12:35:19,33.58581330219095,-101.87564228209736
